image_name,caption
4713156011.jpg, A man has flung himself over a pole with people and canopies in the background .
4713156011.jpg, Dark-skinned individual having a failed high jump attempt .
4713156011.jpg, A black high jumper performing a jump over a pole .
4714126592.jpg, A child riding a bike in a fenced in circular area in front of some water
4714126592.jpg, A child riding a bike in an area with an overview of a body of water .
4714126592.jpg, Boy on bicycle rides around an outlook that overlooks the ocean .
4714126592.jpg, A boy rides a bike overlooking a large body of water .
4714126592.jpg, A child riding a bike in a circle by a body of water .
4715587253.jpg, A blond singer is performing as people dance behind her .
4715587253.jpg, Blond Singer performs as spectators dance around her .
4715587253.jpg, Woman with blond-hair singing into a microphone .
4715587253.jpg, A goofy looking woman is singing on stage .
4715587253.jpg, Blond win sunglasses singing .
4716605063.jpg, An elderly woman with a black shoulder bag and a brown hat sits on a park bench eating an ice cream cone .
4716605063.jpg, Am older person wearing a blue jacket sitting on a bench eating an ice cream cone .
4716605063.jpg, A woman on vacation enjoying a vanilla ice cream cone .
4716605063.jpg, An old Asian woman eats an ice cream cone on a bench .
4716605063.jpg, A man sits on a bench and eats an ice cream cone .
4717519711.jpg, Two women are standing together among a crowd of people eating some food .
4717519711.jpg, A group of people walk through a street 
4717519711.jpg, Two woman are walking and eating corn from Styrofoam containers .
4717519711.jpg, Two women on a busy street are eating macaroni and cheese .
4717519711.jpg, two women eating in front of Debenhams .
4718205942.jpg, An Asian woman is standing on a path with a basket on her head looking into a mirror she is holding in her hand .
4718205942.jpg, A foreign man wearing black and a brown hat is standing still in the middle of the sidewalk .
4718205942.jpg, A Chinese woman dressed in black holding a black bowl .
4718205942.jpg, A man in a big hat is standing on a sidewalk .
4718205942.jpg, An Asian man looking at something .
4718218178.jpg, A woman wearing black heels and carrying a white purse is walking down a lone street aligned with thin trees .
4718218178.jpg, A woman wearing a white shirt and a skirt is walking down the sidewalk .
4718218178.jpg, A woman wearing a short skirt and high heels walks down a street .
4718218178.jpg, A woman in a white shirt walking down a sidewalk .
4718218178.jpg, A woman in high heels is walking away .
4719061053.jpg, A fireman in his fireman gear is lifting up caution tape in order to get to the scene .
4719061053.jpg, A fireman is lifting up a red item designed to block off an area .
4719061053.jpg, A fireman lifting up the red tape so he can walk underneath it .
4719061053.jpg, The firefighter walks underneath the red tape .
4719061053.jpg, A fireman going under the red rope .
4720749611.jpg, A woman with a black purse and floral print blouse talks on her cellphone outside a city building while a man wearing shorts 
4720749611.jpg, Short dark hair woman with a black phone is on the phone on the sidewalk .
4720749611.jpg, A woman in a floral print blouse talks on her cellphone on the sidewalk .
4720749611.jpg, A woman is standing outside of a building talking on her cellphone .
4720749611.jpg, Two adults on cellphones downtown .
4721129565.jpg," Two men and a woman in shorts and hiking gear stand in the snow before a large green sign with a smaller sign saying "" Danger "" on top ."
4721129565.jpg, Two men and one woman hiker 
4721129565.jpg, Two men and a woman in shorts and t-shirts 
4721129565.jpg, The hikers standing in front of a map billboard in a snowy area .
4721129565.jpg, Three hikers are smiling in front of a sign in the wilderness .
4728183104.jpg, A European man is preparing food in a street cafe .
4728183104.jpg, A worker fills a glass with beer for the lady .
4728183104.jpg, Man serving beer from tap as woman stands by .
4728183104.jpg, A man is standing in front of a cart .
4728183104.jpg, A man pours a beer at a restaurant .
473499987.jpg, A man wearing blue overalls is standing next to a red minivan with an open door .
473499987.jpg, Man in blue coveralls stands next to a red vehicle that is pulling a trailer .
473499987.jpg, An older man wearing glasses is holding the door open of a red minivan .
473499987.jpg, A man in a blue jumpsuit stands next to a red van pulling a trailer .
473499987.jpg, A man in a blue jumpsuit standing in front of a red van .
4735401323.jpg, A man and a woman are sitting on a bench while the woman is holding the man 's arm .
4735401323.jpg, There is a lady and a man sitting on a bench talking and watching people .
4735401323.jpg, A girl holds the arm of a boy in black .
4735401323.jpg, A young woman is holding a man 's arm .
4735401323.jpg, Two lovers are dating .
4738563006.jpg, A woman with a wide grin is pulling back the gills on a large silver fish that is hanging from a hook .
4738563006.jpg, A woman in a white and blue shirt is standing next to a large fish that is hanging up .
4738563006.jpg, A woman in a blue and white shirt is standing next to a dead fish that is hanging .
4738563006.jpg, A woman posing with a large fish hanging from a hook .
4738563006.jpg, A woman smiles while posing with a very large fish .
4745224936.jpg, A small group of older people sitting on benches watching the waterfront on a sunny day .
4745224936.jpg, Three individuals are sitting outside on brown benches next to the water .
4745224936.jpg, Two men and a woman are sitting on a bench 
4745224936.jpg, Some people sit on public benches in front of the ocean .
4745224936.jpg, Three people are sitting at benches overlooking water .
4746690219.jpg, A woman with a bottle of champagne and a man with wild hair standing in front of a crowd of people in the street .
4746690219.jpg, A young couple are outside among many other people and the young lady is holding a champagne or wine bottle .
4746690219.jpg, A girl is holding a bottle of wine or champagne and smiling .
4746690219.jpg, Woman in crowd drinks from a bottle of champagne .
4746690219.jpg, People partying outside of a concert .
475073313.jpg, A man is reading a newspaper while riding on the bus 
475073313.jpg, She sits alone on the city bus while a man reads his newspaper behind her .
475073313.jpg, A man with a hat on is reading behind a woman in a heavy coat .
475073313.jpg, A young girl and an older man sit on a bus .
475073313.jpg, A man reads his newspaper on a subway .
4751332425.jpg, A blond with sunglasses and several necklaces is holding the phone up to her ear .
4751332425.jpg, A girl in black talking on the phone standing in front of brick and a red curtain .
4751332425.jpg, A lady wearing a black dress and with sunglasses is talking on the phone .
4751332425.jpg, A woman talks on her cellphone while standing near a brick wall .
4751332425.jpg, Lady in a black shirt making a phone call
4755603147.jpg, A Canadian sports team wearing red shirts are sitting along the wall of a pond .
4755603147.jpg, Young spots fans are sitting on the ledge of a large fountain .
4755603147.jpg, People wearing Canada shirts sit on the edge of a fountain .
4755603147.jpg, A large group of people surround a large fountain .
4755603147.jpg, People in red Canadian jerseys sit on a fountain .
4755628405.jpg, A brunette lady wearing glasses and a flowered dress juggles tennis balls on the street .
4755628405.jpg, An older woman in a gray two-piece outfit is juggling tennis balls .
4755628405.jpg, A woman in a gray outfit is juggling tennis balls .
4755628405.jpg, A woman in a gray dress is juggling tennis balls .
4755628405.jpg, The lady is tossing the balls and looking up .
4758626595.jpg, The three older men brought their model planes to the empty field and prepared to fly them .
4758626595.jpg, Three older gentleman getting ready to fly remote control airplanes .
4758626595.jpg, Three elderly men resolve issues on their mechanical fly-plane .
